ISTAT,Provincia,Comune,N°alimentari,N°non alimentari,N°Misti,N° TOT,Sup. alimentari,Sup.non alimentari,Sup.misti,Sup. TOT,Anno
18147,PV,Scaldasole,2,0,1,3,84.00,0.00,20.00,104.00,2022
18147,PV,Scaldasole,2,0,1,3,84.00,0.00,20.00,104.00,2023
18148,PV,Semiana,0,0,1,1,0.00,0.00,30.00,30.00,2005
18148,PV,Semiana,0,0,1,1,0.00,0.00,30.00,30.00,2006
18148,PV,Semiana,0,0,1,1,0.00,0.00,30.00,30.00,2007
18148,PV,Semiana,0,1,1,2,0.00,66.00,83.00,149.00,2008
18148,PV,Semiana,0,1,1,2,0.00,66.00,83.00,149.00,2009
18148,PV,Semiana,0,1,1,2,0.00,66.00,83.00,149.00,2010
18148,PV,Semiana,0,1,1,2,0.00,66.00,83.00,149.00,2011
18148,PV,Semiana,0,1,1,2,0.00,66.00,83.00,149.00,2012
18148,PV,Semiana,0,1,1,2,0.00,66.00,83.00,149.00,2013
18148,PV,Semiana,0,1,1,2,0.00,66.00,35.00,101.00,2014
18148,PV,Semiana,0,1,1,2,0.00,66.00,35.00,101.00,2015
18148,PV,Semiana,0,1,1,2,0.00,66.00,35.00,101.00,2016
18148,PV,Semiana,0,1,1,2,0.00,66.00,35.00,101.00,2017
18148,PV,Semiana,0,1,1,2,0.00,66.00,35.00,101.00,2018
18148,PV,Semiana,0,1,0,1,0.00,66.00,0.00,66.00,2019
18148,PV,Semiana,0,1,0,1,0.00,66.00,0.00,66.00,2020
18148,PV,Semiana,0,1,0,1,0.00,66.00,0.00,66.00,2021
18148,PV,Semiana,0,1,0,1,0.00,66.00,0.00,66.00,2022
18148,PV,Semiana,0,1,0,1,0.00,66.00,0.00,66.00,2023
18149,PV,Silvano Pietra,5,5,0,10,219.00,35.00,0.00,254.00,2005
18149,PV,Silvano Pietra,3,3,0,6,109.00,35.00,0.00,144.00,2006
18149,PV,Silvano Pietra,3,3,0,6,109.00,35.00,0.00,144.00,2007
18149,PV,Silvano Pietra,3,3,0,6,109.00,35.00,0.00,144.00,2008
18149,PV,Silvano Pietra,3,0,1,4,109.00,35.00,0.00,144.00,2009
18149,PV,Silvano Pietra,3,0,1,4,109.00,35.00,0.00,144.00,2010
18149,PV,Silvano Pietra,3,1,1,5,109.00,35.00,0.00,144.00,2011
18149,PV,Silvano Pietra,3,1,1,5,109.00,35.00,0.00,144.00,2012
18149,PV,Silvano Pietra,3,1,1,5,109.00,35.00,0.00,144.00,2013
18149,PV,Silvano Pietra,3,1,1,5,109.00,35.00,0.00,144.00,2014
18149,PV,Silvano Pietra,2,1,1,4,89.00,35.00,0.00,124.00,2015
18149,PV,Silvano Pietra,1,0,1,2,49.00,0.00,32.00,81.00,2016
18149,PV,Silvano Pietra,1,0,1,2,49.00,0.00,32.00,81.00,2017
18149,PV,Silvano Pietra,1,0,1,2,49.00,0.00,32.00,81.00,2018
18149,PV,Silvano Pietra,1,0,1,2,49.00,0.00,32.00,81.00,2019
18149,PV,Silvano Pietra,0,0,0,0,0.00,0.00,0.00,0.00,2020
18150,PV,Siziano,8,31,3,42,351.00,3526.00,242.00,4119.00,2005
18150,PV,Siziano,8,36,3,47,351.00,3689.00,253.00,4293.00,2006
18150,PV,Siziano,8,38,3,49,365.00,3680.00,232.00,4277.00,2007
18150,PV,Siziano,8,39,4,51,295.00,2498.00,192.00,2985.00,2008
18150,PV,Siziano,8,43,4,55,340.00,3010.00,263.00,3613.00,2009
18150,PV,Siziano,9,43,4,56,462.00,4234.00,263.00,4959.00,2010
18150,PV,Siziano,9,43,4,56,462.00,4234.00,263.00,4959.00,2011
18150,PV,Siziano,9,39,4,52,462.00,3680.00,268.00,4410.00,2012
18150,PV,Siziano,8,40,5,53,325.00,3774.00,341.00,4440.00,2013
18150,PV,Siziano,8,39,5,52,254.00,3731.00,341.00,4326.00,2014
18150,PV,Siziano,8,37,5,50,387.00,3721.00,341.00,4449.00,2015
18150,PV,Siziano,8,36,5,49,387.00,3767.00,341.00,4495.00,2016
18150,PV,Siziano,8,38,5,51,387.00,3907.00,341.00,4635.00,2017
18150,PV,Siziano,9,40,4,53,391.00,3982.00,285.00,4658.00,2018
18150,PV,Siziano,7,36,4,47,346.00,3201.00,341.00,3888.00,2019
18150,PV,Siziano,8,35,4,47,362.00,3167.00,341.00,3870.00,2020
18150,PV,Siziano,8,35,4,47,362.00,3167.00,341.00,3870.00,2021
18150,PV,Siziano,8,35,4,47,362.00,3155.00,341.00,3858.00,2022
18150,PV,Siziano,8,35,3,46,362.00,3109.00,171.00,3642.00,2023
18151,PV,Sommo,1,0,3,4,22.00,0.00,65.00,87.00,2005
18151,PV,Sommo,1,0,3,4,22.00,0.00,65.00,87.00,2006
18151,PV,Sommo,1,0,3,4,22.00,0.00,65.00,87.00,2007
18151,PV,Sommo,1,0,2,3,22.00,0.00,52.00,74.00,2008
18151,PV,Sommo,1,0,2,3,22.00,0.00,52.00,74.00,2009
18151,PV,Sommo,1,0,2,3,22.00,0.00,52.00,74.00,2010
18151,PV,Sommo,1,0,2,3,22.00,0.00,52.00,74.00,2011
18151,PV,Sommo,1,0,2,3,22.00,0.00,52.00,74.00,2012
18151,PV,Sommo,1,0,2,3,22.00,0.00,52.00,74.00,2013
18151,PV,Sommo,1,0,2,3,22.00,0.00,52.00,74.00,2014
18151,PV,Sommo,1,0,2,3,22.00,0.00,52.00,74.00,2015
18151,PV,Sommo,1,0,2,3,22.00,0.00,52.00,74.00,2016
18151,PV,Sommo,1,0,2,3,22.00,0.00,52.00,74.00,2017
18151,PV,Sommo,1,0,2,3,22.00,0.00,52.00,74.00,2018
18151,PV,Sommo,1,0,1,2,22.00,0.00,26.00,48.00,2019
18151,PV,Sommo,1,0,1,2,22.00,0.00,26.00,48.00,2020
18151,PV,Sommo,1,0,1,2,22.00,0.00,26.00,48.00,2021
18151,PV,Sommo,1,0,1,2,22.00,0.00,26.00,48.00,2022
18151,PV,Sommo,0,0,1,1,0.00,0.00,26.00,26.00,2023
18152,PV,Spessa,0,1,0,1,0.00,11.00,0.00,11.00,2005
18152,PV,Spessa,0,1,0,1,0.00,11.00,0.00,11.00,2006
18152,PV,Spessa,1,1,0,2,30.00,11.00,0.00,41.00,2007
18152,PV,Spessa,1,1,0,2,30.00,11.00,0.00,41.00,2008
18152,PV,Spessa,1,1,0,2,30.00,11.00,0.00,41.00,2009
18152,PV,Spessa,1,1,0,2,30.00,11.00,0.00,41.00,2010
18152,PV,Spessa,1,1,0,2,30.00,11.00,0.00,41.00,2011
18152,PV,Spessa,1,1,0,2,30.00,11.00,0.00,41.00,2012
18152,PV,Spessa,1,1,0,2,30.00,11.00,0.00,41.00,2013
18152,PV,Spessa,1,1,0,2,30.00,11.00,0.00,41.00,2014
18152,PV,Spessa,0,0,1,1,77.00,10.00,98.00,185.00,2015
18152,PV,Spessa,0,0,1,1,77.00,10.00,98.00,185.00,2016
18152,PV,Spessa,0,0,1,1,77.00,10.00,98.00,185.00,2017
18152,PV,Spessa,0,0,1,1,77.00,10.00,98.00,185.00,2018
18152,PV,Spessa,0,0,1,1,77.00,10.00,98.00,185.00,2019
18152,PV,Spessa,0,0,1,1,77.00,10.00,98.00,185.00,2020
18152,PV,Spessa,0,0,1,1,77.00,10.00,98.00,185.00,2021
18152,PV,Spessa,0,0,1,1,77.00,10.00,98.00,185.00,2022
18152,PV,Spessa,0,0,1,1,77.00,10.00,98.00,185.00,2023
18153,PV,Stradella,50,210,2,262,6760.00,17100.00,420.00,24280.00,2005
18153,PV,Stradella,50,210,2,262,6760.00,17100.00,420.00,24280.00,2006
18153,PV,Stradella,50,200,2,252,6760.00,16900.00,420.00,24080.00,2007
18153,PV,Stradella,49,186,2,237,6700.00,16450.00,420.00,23570.00,2008
18153,PV,Stradella,48,203,2,253,6600.00,17000.00,350.00,23950.00,2009
18153,PV,Stradella,48,200,2,250,6600.00,16800.00,350.00,23750.00,2010
18153,PV,Stradella,48,200,2,250,6600.00,16800.00,350.00,23750.00,2011
18153,PV,Stradella,50,195,1,246,6400.00,16500.00,50.00,22950.00,2012
18153,PV,Stradella,40,185,0,225,3500.00,16000.00,0.00,19500.00,2013
18153,PV,Stradella,41,198,0,239,3600.00,16500.00,0.00,20100.00,2014
18153,PV,Stradella,39,209,0,248,3500.00,17000.00,0.00,20500.00,2015
18153,PV,Stradella,39,206,0,245,3500.00,16950.00,0.00,20450.00,2016
18153,PV,Stradella,39,214,0,253,3500.00,17150.00,0.00,20650.00,2017
18153,PV,Stradella,37,217,0,254,3500.00,17150.00,0.00,20650.00,2018
18153,PV,Stradella,31,212,0,243,3000.00,16050.00,0.00,19050.00,2019
18153,PV,Stradella,46,204,0,250,3000.00,16050.00,0.00,19050.00,2020
18153,PV,Stradella,41,191,0,232,3000.00,14010.00,0.00,17010.00,2021
18153,PV,Stradella,28,196,0,224,1200.00,11050.00,0.00,12250.00,2022
18153,PV,Stradella,25,193,0,218,1100.00,10450.00,0.00,11550.00,2023
18154,PV,Suardi,0,3,3,6,0.00,145.00,195.00,340.00,2005
18154,PV,Suardi,1,2,3,6,60.00,45.00,195.00,300.00,2006
18154,PV,Suardi,1,1,3,5,60.00,25.00,195.00,280.00,2007
18154,PV,Suardi,1,2,3,6,33.00,49.00,98.00,180.00,2008
18154,PV,Suardi,0,2,3,5,0.00,49.00,98.00,147.00,2009
18154,PV,Suardi,0,2,3,5,0.00,49.00,98.00,147.00,2010
18154,PV,Suardi,0,2,3,5,0.00,49.00,98.00,147.00,2011
18154,PV,Suardi,0,2,3,5,0.00,49.00,98.00,147.00,2012
18154,PV,Suardi,0,2,3,5,0.00,49.00,98.00,147.00,2013
18154,PV,Suardi,0,2,3,5,0.00,49.00,98.00,147.00,2014
18154,PV,Suardi,0,2,2,4,0.00,49.00,79.00,128.00,2015
18154,PV,Suardi,0,2,2,4,0.00,49.00,79.00,128.00,2016
18154,PV,Suardi,0,2,2,4,0.00,49.00,79.00,128.00,2017
18154,PV,Suardi,0,2,2,4,0.00,153.00,49.00,202.00,2018
18154,PV,Suardi,0,2,2,4,0.00,153.00,49.00,202.00,2019
18154,PV,Suardi,0,2,2,4,0.00,153.00,49.00,202.00,2020
18154,PV,Suardi,0,1,1,2,0.00,43.00,63.00,106.00,2021
18154,PV,Suardi,0,1,1,2,0.00,43.00,63.00,106.00,2022
18154,PV,Suardi,0,1,0,1,0.00,43.00,0.00,43.00,2023
18155,PV,Torrazza Coste,3,7,1,11,183.00,372.00,41.00,596.00,2005
18155,PV,Torrazza Coste,3,8,1,12,183.00,714.00,41.00,938.00,2006
18155,PV,Torrazza Coste,3,8,1,12,183.00,714.00,41.00,938.00,2007
18155,PV,Torrazza Coste,3,8,1,12,183.00,714.00,41.00,938.00,2008
18155,PV,Torrazza Coste,3,6,1,10,183.00,685.00,41.00,909.00,2009
18155,PV,Torrazza Coste,3,5,1,9,183.00,665.00,41.00,889.00,2010
18155,PV,Torrazza Coste,3,5,1,9,183.00,665.00,41.00,889.00,2011
18155,PV,Torrazza Coste,2,2,0,4,153.00,115.00,0.00,268.00,2012
18155,PV,Torrazza Coste,2,3,0,5,153.00,145.00,0.00,298.00,2013
18155,PV,Torrazza Coste,2,3,0,5,153.00,145.00,0.00,298.00,2014
18155,PV,Torrazza Coste,2,3,0,5,153.00,145.00,0.00,298.00,2015
18155,PV,Torrazza Coste,2,3,0,5,153.00,145.00,0.00,298.00,2016
18155,PV,Torrazza Coste,2,3,0,5,153.00,145.00,0.00,298.00,2017
18155,PV,Torrazza Coste,2,0,0,2,153.00,0.00,0.00,153.00,2018
18155,PV,Torrazza Coste,2,0,0,2,153.00,0.00,0.00,153.00,2019
18155,PV,Torrazza Coste,2,0,0,2,153.00,0.00,0.00,153.00,2020
18155,PV,Torrazza Coste,2,0,0,2,153.00,0.00,0.00,153.00,2021
18155,PV,Torrazza Coste,2,0,0,2,153.00,0.00,0.00,153.00,2022
18155,PV,Torrazza Coste,2,0,0,2,153.00,0.00,0.00,153.00,2023
18156,PV,Torre Beretti e Castellaro,1,0,0,1,50.00,0.00,0.00,50.00,2005
18156,PV,Torre Beretti e Castellaro,1,0,0,1,50.00,0.00,0.00,50.00,2006
18156,PV,Torre Beretti e Castellaro,1,0,0,1,50.00,0.00,0.00,50.00,2007
18156,PV,Torre Beretti e Castellaro,1,0,0,1,50.00,0.00,0.00,50.00,2008
18156,PV,Torre Beretti e Castellaro,1,0,0,1,50.00,0.00,0.00,50.00,2009
18156,PV,Torre Beretti e Castellaro,1,0,0,1,50.00,0.00,0.00,50.00,2010
18156,PV,Torre Beretti e Castellaro,1,0,0,1,50.00,0.00,0.00,50.00,2011
18156,PV,Torre Beretti e Castellaro,1,0,0,1,50.00,0.00,0.00,50.00,2012
18156,PV,Torre Beretti e Castellaro,1,0,0,1,50.00,0.00,0.00,50.00,2013
18156,PV,Torre Beretti e Castellaro,1,0,0,1,50.00,0.00,0.00,50.00,2014
18156,PV,Torre Beretti e Castellaro,1,0,0,1,50.00,0.00,0.00,50.00,2015
18156,PV,Torre Beretti e Castellaro,1,0,0,1,50.00,0.00,0.00,50.00,2016
18156,PV,Torre Beretti e Castellaro,1,0,0,1,50.00,0.00,0.00,50.00,2017
18156,PV,Torre Beretti e Castellaro,1,0,0,1,50.00,0.00,0.00,50.00,2018
18156,PV,Torre Beretti e Castellaro,1,0,0,1,50.00,0.00,0.00,50.00,2019
18156,PV,Torre Beretti e Castellaro,1,0,0,1,50.00,0.00,0.00,50.00,2020
18156,PV,Torre Beretti e Castellaro,1,0,0,1,50.00,0.00,0.00,50.00,2021
18156,PV,Torre Beretti e Castellaro,1,0,0,1,50.00,0.00,0.00,50.00,2022
18156,PV,Torre Beretti e Castellaro,1,0,0,1,50.00,0.00,0.00,50.00,2023
18157,PV,Torre d'Arese,1,1,2,4,30.00,100.00,100.00,230.00,2005
18157,PV,Torre d'Arese,0,3,2,5,0.00,175.00,130.00,305.00,2006
18157,PV,Torre d'Arese,0,3,2,5,0.00,175.00,130.00,305.00,2007
18157,PV,Torre d'Arese,0,3,2,5,0.00,175.00,130.00,305.00,2008
18157,PV,Torre d'Arese,0,3,2,5,0.00,175.00,130.00,305.00,2009
18157,PV,Torre d'Arese,0,3,2,5,0.00,175.00,130.00,305.00,2010
18157,PV,Torre d'Arese,0,3,2,5,0.00,175.00,130.00,305.00,2011
18157,PV,Torre d'Arese,0,3,2,5,0.00,175.00,130.00,305.00,2012
18157,PV,Torre d'Arese,0,3,2,5,0.00,175.00,130.00,305.00,2013
18157,PV,Torre d'Arese,0,3,2,5,0.00,175.00,130.00,305.00,2014
18157,PV,Torre d'Arese,0,3,2,5,0.00,175.00,130.00,305.00,2015
18157,PV,Torre d'Arese,2,0,0,2,100.00,0.00,0.00,100.00,2016
18157,PV,Torre d'Arese,2,0,0,2,100.00,0.00,0.00,100.00,2017
18157,PV,Torre d'Arese,2,0,0,2,100.00,0.00,0.00,100.00,2018
18157,PV,Torre d'Arese,2,0,0,2,100.00,0.00,0.00,100.00,2019
